id,is_pass
5046_61,0.3657150439826591
16678_152,0.8724555775341144
691_62,0.8099416472634928
13793_177,0.5632081935239968
1458_96,0.8130363714262007
6763_12,0.8546397493134987
10950_64,0.7570435718163931
11499_129,0.9038758402128577
1080_132,0.8889329928720828
6879_12,0.9088992909427274
12503_177,0.852008212019241
20062_3,0.9215189965943814
19810_91,0.7211373758033446
462_145,0.8365450181583249
6774_169,0.8691092415340442
19586_151,0.6963198692089562
18599_156,0.7862135714799083
1263_123,0.9175764634736062
7027_116,0.8799826912391959
14830_99,0.12970444176215792
8998_128,0.9063142872351462
10658_125,0.8417438683197574
16443_96,0.8305089634195469
1699_172,0.5347761644649746
2647_61,0.45579191226217686
12178_133,0.8832484882714909
6169_11,0.3501904982225366
5048_128,0.893019839612317
13212_53,0.37487532562859
3238_17,0.8990386825051694
8948_136,0.4982881264957051
192_33,0.9060814357002259
7727_18,0.9243012182986545
4851_137,0.9269715258647973
17862_55,0.6650829958073141
16984_150,0.8130909341042472
4605_1,0.2925534683457748
418_1,0.42444885880301225
17718_59,0.8708438533530218
5001_99,0.3306149779358209
5926_113,0.9267418177215677
6869_40,0.744434638866289
5719_19,0.883679870494229
7184_130,0.9338371559432863
6709_84,0.6534182586385535
17404_182,0.9083764605460108
8442_58,0.17403247117327802
9820_22,0.608503454542598
463_124,0.2210266250284224
18524_4,0.8368671715758362
13325_186,0.6125261467623324
7890_62,0.7322069531235571
11103_165,0.688228807252329
12734_95,0.7607736142817084
2590_10,0.770586555439996
1237_131,0.9359238893596934
1335_69,0.11565645924478386
9974_54,0.8588666337540484
8549_140,0.37162246499684054
8051_130,0.7885652284905517
3044_24,0.6476924518173668
5558_29,0.8522019446708597
18483_59,0.7735734259193541
17214_95,0.8919736807394599
17076_58,0.1730208984433553
8542_32,0.7803003971296387
20097_47,0.17423340139146773
13735_87,0.9147685211329158
7099_62,0.3303238948037332
7994_129,0.9074250747224647
692_96,0.7037818525743476
7409_18,0.9094809658229185
1578_160,0.7302211405069133
8387_133,0.870162097710689
9019_26,0.6173472948598027
9776_131,0.9362498133812438
1519_113,0.5176247839698876
5337_66,0.4947277444607743
14764_152,0.9298472431857453
2575_72,0.24107856481068618
16358_43,0.6679604778461544
6124_61,0.8977627771313798
9612_164,0.9284797233603602
2283_180,0.44067592955157237
17922_142,0.8984684008012354
13715_90,0.42515431401190623
6602_69,0.7542474518413821
4004_60,0.5268922692947443
2918_127,0.7153747764411279
977_69,0.42556303328185524
14353_172,0.7882550247684159
2610_22,0.37348443080234006
17570_43,0.4660727268894026
11959_174,0.5950818808740423
13041_143,0.5248998737364675
7442_73,0.15407496323956094
12917_177,0.6736501448284186
10869_59,0.8686901053946172
14348_35,0.12071910043705744
7064_101,0.90041747810938
4200_89,0.6005991889849988
5462_69,0.8712087159862706
3743_13,0.8572033143439867
2937_87,0.2122805021555732
6824_73,0.5932124107110804
15732_94,0.5832611115879504
265_26,0.8981789546919989
19236_52,0.8979027856649667
843_106,0.9178562850680115
9909_22,0.4343032106177087
14290_52,0.8461581381692431
8564_65,0.7895327795398214
3064_39,0.85528418405982
3981_65,0.14745029825472766
11465_129,0.9305554395603375
10598_62,0.9196640895448498
13862_138,0.9224784098196728
3116_149,0.9013347197497922
10933_130,0.9105177670003377
7258_117,0.8843082978944821
17727_110,0.8692908261457548
18133_66,0.6618110425216058
7845_74,0.8776317331936015
12396_40,0.3863789866246556
7046_75,0.8987643276620216
9022_52,0.9181816316245376
11690_174,0.8984648261950996
14438_143,0.9350865402049591
14657_159,0.8478084106539824
12129_54,0.8405623338300282
11062_62,0.9195697734151334
16897_181,0.557834493392286
17257_47,0.5157364250204788
9727_97,0.7588024587467521
11293_22,0.24008009444055095
14938_180,0.7166574829679326
7384_71,0.7223026398511116
1918_154,0.9300543738920987
1578_149,0.8082067429652263
18151_19,0.911314194001951
19675_27,0.9315875089238042
9949_100,0.6502413932761479
18022_126,0.7946335333265914
9849_63,0.34735674519593734
14592_138,0.7518532919264058
3207_95,0.39230856774009437
20060_74,0.9163160325394237
1637_165,0.8839220209402928
7472_122,0.5211240687444664
11923_161,0.2155499856394051
18014_101,0.8236409057590666
10675_167,0.9328075464679939
12688_52,0.4270536690747926
1580_56,0.1685056620259914
6937_131,0.9132431773640289
19691_78,0.5015839765035377
4709_23,0.47521796655919335
3002_144,0.5462490879278339
12827_158,0.7277716491481225
9009_102,0.8965026214723272
12330_61,0.8273996822312502
8254_23,0.479482281087947
5779_25,0.8702880003507415
4277_48,0.9304349094402753
435_68,0.9279788164763756
14804_150,0.929355844494636
10952_84,0.7048530809083
14526_144,0.9041703485227993
509_41,0.8823449120550261
5540_56,0.7877626584680977
15991_94,0.9123596762854528
5841_73,0.8454596291809526
13362_146,0.8984191563084728
14928_179,0.18986874070908905
17136_112,0.7354171272700095
7057_11,0.15903530100400082
8491_135,0.9213483752263913
5322_16,0.9218587980042742
8749_23,0.3082674267759188
17976_81,0.9287634728792222
1542_21,0.9045449905428135
469_33,0.6772288968214419
14570_39,0.925387321766834
6779_66,0.868082010830419
19047_19,0.758592379209074
10545_24,0.8790880747936041
18976_11,0.8140137943515385
16397_96,0.9093238881662667
3378_15,0.8252673136254883
9435_41,0.8075549407198945
1785_8,0.8931612323052548
11973_50,0.881889176187373
16664_153,0.8986194159922272
15904_151,0.832788083762123
18712_136,0.8076003671138325
3284_113,0.6840199411482533
18818_71,0.3874796817518732
14897_160,0.9286576842434358
6181_21,0.47072223839747934
18624_36,0.8163746238819662
14738_58,0.9104079732577117
2264_53,0.8799832794838159
13740_150,0.7741847195812022
4950_102,0.9224155106035926
8073_166,0.8111725917363417
419_7,0.8351150154608163
886_126,0.837856104419096
2130_137,0.691827312667276
9693_96,0.8511278345123393
4344_66,0.34932950253700357
14827_159,0.9047330660574523
87_2,0.4026838139828104
6443_19,0.8338826863524017
13142_59,0.8025787234126707
10585_58,0.40464693694013515
12284_28,0.9059125443781422
10284_29,0.8178456548576044
19314_25,0.790688329196319
7382_76,0.905789902699033
7997_16,0.9306351250962804
1631_6,0.5905480378942526
6934_19,0.8892797238446771
3528_68,0.9109808950265098
2170_125,0.7341185458007681
2487_144,0.1730906375740723
16541_159,0.9260688412558259
3428_128,0.4184882176988772
7915_70,0.8704520422620429
11525_143,0.563834377975941
7657_14,0.5674052486665225
2737_35,0.8986568921070078
3362_83,0.7744776474966087
5884_50,0.16956510105806546
14879_152,0.7623751458687986
19207_59,0.18141838804126628
393_71,0.4919278755137701
10829_162,0.8092447045126686
12640_29,0.8605390357089886
10665_134,0.8936913523034428
4872_113,0.8526098503794771
5890_123,0.8819720321336557
13977_64,0.9158371013126757
11452_132,0.8200420187118932
10270_163,0.21797423840586916
5272_57,0.7246684677777966
19007_92,0.12530660582943834
6268_16,0.9181570491914884
6363_90,0.08652463419305145
10298_52,0.200481614958762
14568_91,0.6173243032097567
14538_32,0.7810112461756977
18494_126,0.6746144055991085
16041_183,0.8366722396671834
1182_56,0.2858486303804718
19693_153,0.8430604523918326
6955_123,0.755086460567984
8285_24,0.6237978359092617
10620_127,0.7422341156084691
7850_74,0.8699631233982614
17404_186,0.6498033212316289
15735_44,0.4709331437406309
3684_54,0.7133662019959535
15849_156,0.915315585453563
2268_57,0.8764897657540812
12012_126,0.17606093914987841
4363_18,0.9079367430674735
10276_83,0.3131830605365723
7561_115,0.7835459156916735
4900_13,0.8857621920697016
10679_184,0.9057498564390377
18779_143,0.9324514486036151
17525_94,0.7505468726645607
14511_172,0.8237550819523491
4116_6,0.7418416005066659
6967_74,0.42675545336451737
472_5,0.26387342469168523
8926_82,0.7875489175759931
7971_40,0.9112382254760074
7699_11,0.13649856244996408
11665_140,0.9285545646829453
15126_149,0.8527990482425295
12428_25,0.6019709929554674
18803_122,0.8880252529736219
14770_152,0.915027400176741
18130_39,0.9277277679751486
14228_171,0.7755106768954549
6200_17,0.9323026270021368
2620_95,0.7205485802429468
16158_43,0.48076596547006284
14868_179,0.7933314685670071
2349_148,0.9208672087989036
13142_57,0.8940083050889013
1231_128,0.8721458952119578
18709_121,0.9011184060817168
11142_23,0.9019293625097287
5703_26,0.2511916085026558
4194_56,0.16945931082512017
232_93,0.5021854668268992
13278_91,0.8604304006187546
1494_52,0.5857462069784488
17749_43,0.5297684855293239
19489_61,0.7401709089144011
10748_125,0.6546823252537833
7777_116,0.9132280591398619
7272_67,0.4652407967677643
17551_47,0.380298276246336
1010_10,0.7378670950292419
6253_137,0.8348206279776061
16635_149,0.6982749249510314
2072_22,0.2419690827747462
11425_138,0.9032435144427348
2159_19,0.9041533260779743
2659_26,0.46285284871363347
15973_58,0.728661996446742
20098_44,0.38321299174904333
14509_173,0.9153728675296269
5762_87,0.4627954018450095
9599_165,0.9001428845298479
9458_53,0.9200524177483077
431_152,0.8339213864321224
11347_103,0.9184874114460838
14694_151,0.8906998382372985
6602_68,0.9138220513130833
14729_186,0.5323058133396673
3902_25,0.8855913915328001
3277_114,0.3705833049663718
7334_12,0.3245177617771294
12620_58,0.3118422864045826
3151_117,0.7932593529278061
1364_80,0.9157772542750509
6535_145,0.49443459367832904
5344_84,0.372199832673763
18129_51,0.7107030110584612
12452_61,0.8901511016191911
9620_30,0.8524353834750384
12238_30,0.811895455327154
2084_39,0.8751079890320338
8458_166,0.8945653026108649
15243_57,0.8175716543683094
6049_26,0.8764553527173023
12579_36,0.8018584715023698
12552_33,0.25460796067363406
12407_25,0.8675855263514688
8817_63,0.7534655997625651
2577_57,0.889190173619274
18849_61,0.4778486041088646
18648_29,0.9082788718989006
11618_64,0.33464303197492345
11334_94,0.8102990958444551
16530_43,0.5249165741561123
67_15,0.8689898819126064
7120_16,0.9244762848411947
5930_23,0.16193921996707866
16547_182,0.8759939463331439
4165_121,0.4471733933347712
19769_17,0.9075977995753116
12213_88,0.934529775788561
10510_131,0.7369171729169505
5608_43,0.4192270519034621
12142_61,0.7894505911820553
10598_131,0.9370974854709643
6534_111,0.8541318606357675
10205_82,0.9225043277247015
17848_53,0.5167671589498263
12356_178,0.8574788160928886
6309_155,0.9177789397828982
7456_18,0.9310097525469644
13303_91,0.6885596238811531
13018_170,0.3622573781780696
5762_93,0.167188281464655
109_119,0.9353373457670858
3451_56,0.1059185569300279
17926_83,0.23255643565878073
8281_84,0.6761910498062245
8697_131,0.7051737481307678
5304_48,0.23086551994792998
16647_160,0.8901483430409245
11611_135,0.8803077446568485
9770_166,0.8785539792429341
16996_154,0.9186397273874486
10790_130,0.9219021941835543
4619_55,0.14362186236891397
15972_158,0.7580846184307112
16214_153,0.8620222628127168
12653_38,0.9163912113316254
15347_155,0.9109784922920038
3404_75,0.13053995871599125
13606_58,0.8276572226312472
13669_88,0.8831069317762681
69_15,0.8950770771452708
12865_140,0.8235068143492789
18948_98,0.8843709503652742
17219_153,0.8959617418879775
3943_105,0.9341073025941943
13221_137,0.9319873849871986
5427_70,0.8744351054832886
11624_168,0.9031964378314499
7699_13,0.12590258934848897
12789_176,0.905739223218724
18279_11,0.27402006618902747
17294_61,0.7662376519812404
1915_28,0.9196822857775669
1447_119,0.84938166436536
13224_178,0.8552341978841254
18184_98,0.16240653963917548
2729_149,0.8823743901652393
20092_126,0.6150182215719971
15145_154,0.9236441238008526
8638_129,0.3445987549713813
11418_33,0.3353875190933821
1240_126,0.9185456403405882
7746_51,0.17846311385559316
13092_40,0.8824903860531375
280_96,0.8634351723254842
2287_126,0.8674148961686913
11657_21,0.8343577208928581
10780_101,0.9200418677273149
16470_96,0.9148794039785079
10615_29,0.8816566651702681
12581_30,0.9271718987253806
19653_142,0.9222912412971391
14531_148,0.8739759409758624
12432_52,0.7775371986942183
6236_68,0.8897227651572678
6793_11,0.8967394155007218
4580_146,0.690884894000308
14540_173,0.8855353680563625
11756_27,0.9327466840885237
13926_176,0.8060944511383371
8487_84,0.5949924751287898
10440_130,0.8354560679086127
17305_179,0.8355001187916395
10411_163,0.3883869499156866
18231_94,0.9119929551114737
5766_10,0.3773772818183635
16215_95,0.6289932413908829
17313_158,0.5896693364149082
3384_27,0.9329815901399846
13801_42,0.8257026118534024
2983_84,0.14841985869397478
14305_174,0.9063090099492112
2652_21,0.5005207450352713
5069_94,0.5836595980654357
5694_118,0.9200187862226147
10944_28,0.9216232598572058
18873_144,0.9185133827499299
7739_48,0.46130122582553096
17106_183,0.9003855189074198
17315_185,0.9210240099374836
12044_156,0.9302193112547322
7326_75,0.8468753360501665
19569_96,0.3573017295531258
18301_85,0.8751759505480813
1425_66,0.5210649403962275
6565_14,0.5465237924549284
5209_126,0.38094804044964553
2053_151,0.8627591685311454
7461_122,0.4025774611931502
12772_143,0.8970152450678286
9955_168,0.8687544758180108
6856_122,0.8676711262110915
9669_52,0.868215375279831
7290_16,0.9104757768042675
6059_70,0.8947529733425176
5773_101,0.9252327241472699
17526_111,0.8796349808377685
9967_82,0.6971802428590469
1584_99,0.15860356287107494
19388_14,0.829465074252588
7667_127,0.5178777800322479
19636_21,0.7606294136733768
11529_30,0.8872601939792799
6379_19,0.8574354848674578
18064_102,0.5576028358560683
1559_106,0.8399349513494988
118_95,0.3638620926009107
13899_172,0.6242262816928024
6498_92,0.48872085945466437
2056_136,0.9338482612981569
9636_50,0.28957247236697575
10579_128,0.23559570453624065
12728_177,0.7146609950901516
4941_54,0.18120963041100854
4057_121,0.9009574586409111
18743_116,0.7812704218455748
15508_46,0.548553590099795
2790_147,0.8636180084214996
7513_41,0.8047547180062632
938_77,0.33694520835217956
4612_83,0.12087295947145396
7475_135,0.9181140138222573
5552_72,0.17792597454108913
4045_37,0.647026960669971
19634_106,0.9282223631668508
9833_21,0.8835661566925334
9365_165,0.9215598181458013
7383_122,0.11086729469287976
1297_123,0.727701253893631
10996_22,0.8101157738855547
17323_45,0.6027868293305267
10683_140,0.40837339279689333
8987_25,0.7744346190672237
11962_102,0.6350611694809258
17151_45,0.1324662139132969
6756_44,0.27953482227462406
5887_66,0.7463243325885038
19407_42,0.7343011774910082
12697_47,0.46601601598500314
1920_39,0.8641730799258645
13587_94,0.8110166737714156
15871_186,0.7632009120498994
6439_71,0.09399975920332326
9908_50,0.844766319944822
5056_10,0.3378191843758447
16071_151,0.9104908377491326
19865_72,0.4462917414112855
19472_5,0.30235130341455474
3336_66,0.930588894325966
7687_14,0.5347584985029854
17542_112,0.7979395904572018
5256_85,0.8377008301605723
11094_31,0.6854532989176985
19338_13,0.6111799265176623
4817_30,0.8702217200814771
6292_18,0.9271690531286796
10504_133,0.9291761590477731
10744_22,0.9130822262669686
538_116,0.8975356751674622
13436_43,0.3450564383237091
18634_87,0.9025027031332059
8003_11,0.7613591316461921
4843_80,0.7858441205751061
9106_128,0.6539748150230289
6412_21,0.6235266541738769
14801_110,0.92971485363448
18331_61,0.9115538499771735
16137_98,0.7254769649950595
1575_58,0.39570160492860157
5427_50,0.8991623891346622
1964_28,0.8263223923039257
7169_46,0.19347432803501932
3961_69,0.14134798662251477
18228_119,0.9376639350574211
8379_133,0.9075689135301828
6344_10,0.8690424515488706
9821_45,0.825328569062467
3889_43,0.6122412368497666
6423_77,0.36410276248740514
18415_51,0.7405221132167055
4975_63,0.48108245828735224
19624_138,0.9297331338082261
18026_113,0.8057081417105061
12764_145,0.808706005543522
5900_13,0.5447187000510101
1300_46,0.457275846860741
9626_156,0.16039949912659102
970_58,0.09633856287329659
3440_130,0.9358141362219147
16115_43,0.6935405953146525
254_109,0.7949262443608779
16157_152,0.88714124509743
11738_128,0.8480192706646835
6912_13,0.9104481660212921
14044_55,0.8719142005809817
8335_135,0.8719340630159677
4169_59,0.9114141222781268
955_71,0.14706230730670344
19683_45,0.7771576899534213
8411_83,0.509971544065725
12362_87,0.3731394384527362
2603_83,0.49801882050593577
13153_137,0.8939394761147459
3889_38,0.9250300918723747
12429_21,0.6356643767685299
11507_127,0.9272917344267576
19153_28,0.8866115319867357
7001_66,0.8425267736040597
10211_63,0.760542816586526
14169_62,0.9039652845394436
2562_165,0.8931951057824478
537_97,0.6753774435283949
10495_81,0.7737053541820058
15294_45,0.2963477152150842
11618_62,0.6553540026384471
6524_124,0.7720460538338161
19407_32,0.5843685159496619
19447_33,0.9154262221644116
15998_152,0.9297674360016388
10127_99,0.8008581420856435
4247_10,0.41652252646263366
17489_111,0.8919345726942854
8767_103,0.898504625722528
218_125,0.859754085350028
4596_126,0.31817567838093835
900_16,0.9265212902015372
18681_62,0.9300745489059993
16553_185,0.9283742846052736
8300_27,0.9226813244638523
13662_48,0.18322538057179671
18480_183,0.902487780822369
1342_61,0.4514849759068213
561_2,0.6489891087316536
1697_67,0.67904392883466
3771_16,0.7907459276519707
8577_36,0.7176680314409936
7345_166,0.8954459067942981
7742_39,0.8278965953356597
13285_100,0.6429960589110739
4076_67,0.577292950526242
18445_54,0.6870229642288571
18181_83,0.7983014772055322
15483_94,0.6820948697904035
14986_152,0.8510106110192486
3647_18,0.8156968243368986
10939_126,0.9226317324265526
2845_74,0.6343471444874812
6098_20,0.7068472427577586
1410_66,0.7792696311288441
5365_114,0.37251523223332295
14877_44,0.6243314954166024
2778_15,0.8413141155242239
15113_94,0.9111755078593576
6329_10,0.7693184040460094
4392_24,0.8843933390247457
3478_27,0.921859693872557
6415_116,0.6932764546051495
16456_157,0.8061127903254864
2145_116,0.2922452244522222
2364_84,0.11286452035968088
6093_78,0.588433500166421
36_128,0.22308401523445825
15503_156,0.8993642916899175
10252_135,0.4198340867712916
9415_136,0.7606380867465979
2010_19,0.9000197775278278
16938_155,0.9279356365912154
2419_42,0.639698340280601
662_126,0.8922533990204738
18008_64,0.5714613340246933
6018_73,0.17376358855883497
18599_153,0.8803269122623404
2332_133,0.5680172345382658
14507_99,0.7948209435517987
5342_57,0.8618993277029725
15053_43,0.6283653502038238
8415_32,0.5597173371455018
7348_57,0.9287457585614228
3242_81,0.44840800024552413
18341_132,0.8208319350414813
6124_60,0.9078365749005852
16570_155,0.9294768379309957
15315_158,0.9107304402940867
18782_49,0.9217899806065568
10433_102,0.6212689942181981
4937_66,0.15146163002211088
19356_126,0.49336111272778266
6497_20,0.8429747640965318
3648_30,0.8756466471875128
18680_74,0.2970981776363919
16824_95,0.8275449906137389
12618_146,0.928544013219826
4824_17,0.8956111219599318
14257_110,0.931551382158594
12937_182,0.8138345034193593
13109_38,0.926472759740826
5585_113,0.8955659912004091
19918_180,0.500946327051523
11807_53,0.5477154517061817
8840_46,0.6214240107360867
4051_134,0.5540174351441661
756_19,0.9043014985581416
